file_id,odd_ratio_post_median,alignment_score_median,knee_norm_span,noise_flatness_median,hysteresis_proxy,spacing_cv,spacing_outlier_flag,pipeline_version
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000177750],6.423377121267047,0.8170656301364603,0.0,0.01764696513401448,,0.09288376523873673,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000178500],6.540368027516531,0.8193333824989263,0.0,0.01756615748668593,,0.09257668773967948,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000179250],6.377537984211305,0.837283147663321,0.0,0.0176961488860393,,0.10464875937935499,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000180000],6.230699952451806,0.8412040820757755,0.0,0.017653187996449063,,0.09899271509373743,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000180750],6.2885134065882315,0.8656092587048412,0.0,0.017624874061529842,,0.09711897301994625,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000181500],6.479634032650928,0.8926314529337867,0.0,0.01766235820345843,,0.09184149504480835,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000182250],6.359165090539354,0.8604324208401565,0.0,0.017653979167158305,,0.10175274037282869,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000183000],6.150388197836277,0.7991523402089538,0.0,0.01776366835599383,,0.09217311308574337,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000183750],5.877564891317864,0.7320122703270027,0.0,0.01773027199531628,,0.09385953490115813,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000184500],5.862602682955742,0.7002154756053875,0.0,0.017758574888251756,,0.09695423276022505,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000185250],5.83074619488125,0.5535842298109683,0.0,0.01792951762063488,,0.09261517837496243,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000186000],5.965877511102937,0.5023440537719954,0.0,0.01795934241681776,,0.09239243044978504,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000186750],5.728048768841658,0.5050002909667862,0.0,0.01791909704977553,,0.09092750795803858,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000187500],5.666993690404419,0.536823938083436,0.0,0.017989846966635664,,0.09504448482934492,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000188250],6.084851741739596,0.5582445753104118,0.0,0.01795857550580464,,0.09364555573442443,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000189000],6.352768703960218,0.596881503450985,0.0,0.017876434425312778,,0.09315224526734722,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000189750],6.210223886947273,0.6430114663625159,0.0,0.017819977248763774,,0.09061555081293911,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000190500],5.931087020294649,0.6372054514374971,0.0,0.01792029357864512,,0.09758138969951116,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000191250],6.091268175683649,0.712522347681094,0.0,0.017732034839794283,,0.09385299255620987,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000192000],6.230116460349202,0.8603925698864777,0.0,0.01776347226598968,,0.08813770981796828,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000192750],6.124001289025863,0.8281210162588417,0.0,0.01780767181565882,,0.09202443319878252,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000193500],5.9324962422044,0.6836694378722328,0.0,0.017934943172255313,,0.09175500095764043,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000194250],5.841020608403974,0.6759750082406502,0.0,0.017890613983301135,,0.09209002953337217,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000195000],5.408620650861331,0.6925063909106203,0.0,0.01785073617813192,,0.09434730868418739,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000195750],5.397695001412906,0.7380046381782989,0.0,0.01792539917293932,,0.0908893924285804,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000196500],5.547479716168498,0.8085278940397397,0.0,0.017786118914302308,,0.09553714430063678,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000197250],5.715298187288054,0.7647296794188954,0.0,0.017882230908515862,,0.09353847424182331,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000198000],5.471497986446098,0.7291502683266672,0.0,0.017940151636068217,,0.09207480866574558,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000198750],5.741038536996218,0.7249243571965277,0.0,0.0179599166409132,,0.0924314292776339,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000199500],5.9444373286909125,0.7126246500454373,0.0,0.01797205624608738,,0.09180498451822164,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000200250],5.935766686552096,0.7044835205521632,0.0,0.017989346524329066,,0.0927334926398998,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000201000],5.7448467404235295,0.7128298358629545,0.0,0.017894505603191085,,0.09094330178999668,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000201750],6.010817265270027,0.7110816349298071,0.0,0.017904635862561562,,0.09178589030728103,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000202500],6.47686835175873,0.7321648284072323,0.0,0.018000709560541495,,0.09247477504520782,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000203250],6.713438406892396,0.8576292313258667,0.0,0.01772314137812104,,0.09209559643941624,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000204000],6.73099429966298,0.8877869576179114,0.0,0.017695527662392522,,0.08942416358666878,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000204750],6.618822649085354,0.8848626572512321,0.0,0.017703439433761837,,0.09220267079511668,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000205500],6.339957026356768,0.8883927659329057,0.0,0.017767105289873703,,0.09418425890318373,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000206250],6.353517356299248,0.7904175401024661,0.0,0.017838408499715727,,0.09000976967590955,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000207000],6.133283657182567,0.6833743558820412,0.0,0.018060347842228142,,0.09340939970326484,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000207750],5.961996079812293,0.6797789933553742,0.0,0.0179158029897991,,0.09719302852282957,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000208500],6.565233480355478,0.6764214871202915,0.0,0.01806314226064862,,0.09493377751082437,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000209250],6.6692075067092365,0.7347115596170681,0.0,0.017848706569125367,,0.08915955359156838,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000210000],6.290666464247605,0.8789269077046621,0.0,0.01775809751437923,,0.08882822294344014,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000210750],6.429715976738017,0.8529889359415243,0.0,0.017846428804999082,,0.09018794076955272,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000211500],6.802489966608875,0.6803052825569816,0.0,0.01800539287274224,,0.09084212823726992,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000212250],6.438607891497249,0.677185214232838,0.0,0.017966207224962345,,0.09176796553584297,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000213000],6.0848143022269126,0.7925121502002476,0.0,0.01790241851405208,,0.08992265439004195,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000213750],6.376734366602505,0.8801806875036507,0.0,0.017745066412560052,,0.088619169168984,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000214500],6.3747490867768315,0.7351885381401573,0.0,0.01782246142836459,,0.09128775664534884,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000215250],5.950681318815252,0.672467543874625,0.0,0.018037984059123373,,0.0913894183654215,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000216000],5.862964965764518,0.8496514092054684,0.0,0.017941840350553344,,0.08876540412971337,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000216750],5.83448704386027,0.8681158516358062,0.0,0.017761623932533766,,0.09162174015554088,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000217500],5.956846821861785,0.8740135334159477,0.0,0.017708323610079967,,0.09297496480617125,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000218250],5.7573116775725355,0.8600076858792848,0.0,0.0177927464971631,,0.09687035468054231,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000219000],5.841834691014598,0.8740093995859924,0.0,0.01779361107213708,,0.09486631892411804,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000219750],5.967156726899378,0.7956884109192802,0.0,0.017908874882369405,,0.09137370458677635,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000220500],6.148543213956907,0.672170907173799,0.0,0.018102318595224688,,0.09671014646293838,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000221250],5.958938755255593,0.7639386982935843,0.0,0.018003500299650952,,0.09578215173093016,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000222000],5.8689835319679675,0.8676572100257398,0.0,0.01782057885139056,,0.09502952092461499,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000222750],6.160121942878751,0.8168434672561528,0.0,0.01785004059162922,,0.095607888905528,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000223500],6.3489855707251115,0.727960004821847,0.0,0.01802548690521716,,0.09607832325102904,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000224250],6.207348648256872,0.7832549753477439,0.0,0.018028729489721368,,0.09520845341490924,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000225000],6.1735517497158146,0.8782006625763076,0.0,0.017862415769060818,,0.09249852421805102,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000225750],6.119484402858786,0.8745639790957248,0.0,0.01787879612364977,,0.10065582837091903,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000226500],6.1047329482796755,0.7904565985431935,0.0,0.017894802077371194,,0.09140484494120743,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000227250],5.9105031932637955,0.6756323774621378,0.0,0.018097003853344867,,0.09230348934670363,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000228000],6.039291262326982,0.6867643402495579,0.0,0.018005661447241316,,0.093364023247278,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000228750],5.826212191080624,0.8709885438208232,0.0,0.01775467383021546,,0.09847415118106348,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000229500],5.8415218651832825,0.8676085841139248,0.0,0.01788389654138994,,0.0948154172864115,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000230250],6.133998580794854,0.8783259825454017,0.0,0.01788325893429381,,0.09246061564845073,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000231000],6.3222121101684,0.810000083653562,0.0,0.017927047967686856,,0.08904140363104901,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000231750],6.37953137457376,0.7900787622897195,0.0,0.01794291139249273,,0.08865189747366324,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000232500],6.319967900354821,0.70826785334181,0.0,0.0180241169264167,,0.09530317395387795,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000233250],6.5320803492040795,0.684454282565501,0.0,0.018123030608337917,,0.09342768631113575,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000234000],6.692816330886651,0.6633070108761665,0.0,0.01811475804195753,,0.091735035945786,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000234750],6.356603521964953,0.6773474060388446,0.0,0.01822151209148273,,0.0908125776953492,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000235500],5.803385735443284,0.6555677818522571,0.0,0.01812129409016723,,0.091907689903224,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000236250],5.786369189190257,0.6703767394084351,0.0,0.018236607046861773,,0.09442464958555906,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237000],5.904420298282189,0.6863368002824046,0.0,0.018099846184088067,,0.09151450096518401,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237750],6.31744988642542,0.6729391559205915,0.0,0.018084061390547256,,0.09103360293895453,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000238500],6.485318782544904,0.68582717510776,0.0,0.018168208634354366,,0.09067578986009588,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000239250],6.40088597888153,0.8848857923478403,0.0,0.017974381539520412,,0.0909854094373808,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240000],6.230745479545819,0.8865248589905675,0.0,0.01786951985870567,,0.09054059327052044,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240750],5.948257621666328,0.799995323906097,0.0,0.017970294778474498,,0.09465442044823515,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000241500],5.64613323246052,0.7730037711427423,0.0,0.017955670247048715,,0.09065261927506786,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000242250],5.764995006003316,0.8621481782036069,0.0,0.01788964691574874,,0.09158937258644548,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243000],5.751710174319672,0.8659934649789411,0.0,0.01793821808783133,,0.09646570412862325,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243750],5.635612498816971,0.6780130116274683,0.0,0.018180298061039567,,0.10926524650879435,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000244500],5.433019344155427,0.6720741110849836,0.0,0.018080965433872564,,0.09663414785836544,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000245250],5.539079187030319,0.8733630195620204,0.0,0.017926731928561996,,0.09044469130560928,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246000],5.652061003523469,0.8717834067678648,0.0,0.01776839698214614,,0.09200094729179022,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246750],5.71112302880851,0.8908763929208964,0.0,0.017812329531091218,,0.09355976041282184,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000247500],5.415949320087751,0.8309974398054774,0.0,0.017884771430974278,,0.08966202863781268,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000248250],5.684233118157488,0.6896860543085471,0.0,0.017996449010540077,,0.09111315682952205,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249000],5.6521188392298845,0.7232514302571592,0.0,0.01799585847301731,,0.09307897086744663,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249750],5.671655838263833,0.7222743446933332,0.0,0.01794282671849032,,0.09498073627311476,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000250500],5.811151309642769,0.7383022120163497,0.0,0.01798753155734657,,0.08928998174554242,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000251250],5.679930808715384,0.7446375048538917,0.0,0.01794476299958091,,0.09148307497747701,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000252000],5.830025920420661,0.7748473949207418,0.0,0.01789714553667289,,0.08920455033857716,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000252750],5.687713085989367,0.7874179464271617,0.0,0.017838497539629777,,0.09361713016933498,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000253500],5.5927321757167725,0.8795872428774105,0.0,0.017653558604898385,,0.09440128818140088,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000254250],5.56165775226466,0.9403670633584738,0.0,0.01765472133908144,,0.09250474829883444,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000255000],5.804654975397058,0.9586033042370685,0.0,0.017641869804071755,,0.09402764709858906,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000255750],5.935579192260518,0.9602113265917706,0.0,0.017601171995065144,,0.08889071395896625,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000256500],6.0370197589895,0.9347102126289849,0.0,0.01760469837512207,,0.09192776442126585,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000257250],5.814053701703397,0.7824287661401956,0.0,0.01780419372907326,,0.09128193275953655,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000258000],5.5412216854892815,0.7699946959829648,0.0,0.01776019456757099,,0.09100252318517031,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000258750],5.150192915477217,0.8386078265330189,0.0,0.017645822421120717,,0.09073883886715499,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000259500],5.316670719128444,0.9365002075774287,0.0,0.017607525939334793,,0.0928621584347246,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000260250],5.302670683049239,0.947027618607882,0.0,0.0176150680314583,,0.09075047445771903,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000261000],5.451010830080694,0.9430313297630889,0.0,0.017632470516369098,,0.09495421909756055,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000261750],5.669935514550023,0.9033322905787905,0.0,0.017624757608497986,,0.09375804760441861,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000262500],5.32272127435362,0.9408839798521403,0.0,0.017637935822628324,,0.09260171835735802,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000263250],5.507954570324138,0.9433666198762269,0.0,0.017611885363148956,,0.09688721658580791,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000264000],5.577997055468043,0.9170738752686117,0.0,0.017592100873676617,,0.09057936910473663,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000264750],5.611667968752658,0.9638755365681106,0.0,0.01760709927629504,,0.09095904468642926,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000265500],5.495704281657073,0.9539422058941566,0.0,0.017570083463730762,,0.09253685498779214,False,6.0
